topic,wine_id
Topic 186,46046
Topic 186,107014
Topic 186,19211
Topic 186,102806
Topic 186,82150
Topic 186,143754
Topic 186,145732
Topic 186,803
Topic 186,2962
Topic 186,6506
Topic 186,102653
Topic 186,76171
Topic 186,31269
Topic 187,8248
Topic 187,4975
Topic 187,104584
Topic 187,64156
Topic 187,37573
Topic 187,50877
Topic 187,67781
Topic 187,22408
Topic 187,109095
Topic 187,95317
Topic 187,148297
Topic 187,116563
Topic 187,69827
Topic 187,58988
Topic 187,3815
Topic 187,55406
Topic 187,107195
Topic 187,61615
Topic 187,59898
Topic 187,11166
Topic 187,103679
Topic 187,55394
Topic 187,73298
Topic 187,100357
Topic 187,4683
Topic 188,43126
Topic 188,5897
Topic 188,79185
Topic 188,148588
Topic 188,94900
Topic 188,25856
Topic 188,5607
Topic 188,8632
Topic 188,20272
Topic 188,7424
Topic 188,16260
Topic 188,61025
Topic 188,9063
Topic 188,116091
Topic 188,7957
Topic 188,8556
Topic 188,32214
Topic 188,84283
Topic 188,101280
Topic 188,1007
Topic 188,46592
Topic 188,60853
Topic 188,5627
Topic 188,53855
Topic 188,17971
Topic 189,106716
Topic 189,9138
Topic 189,115395
Topic 189,139413
Topic 189,137926
Topic 189,145545
Topic 189,97537
Topic 189,115913
Topic 189,35817
Topic 189,6985
Topic 189,54378
Topic 189,111705
Topic 189,30622
Topic 189,2991
Topic 189,138190
Topic 189,139120
Topic 189,132780
Topic 189,45996
Topic 189,78872
Topic 189,11847
Topic 189,25159
Topic 189,115488
Topic 189,54098
Topic 189,84757
Topic 189,69521
Topic 190,143426
Topic 190,58590
Topic 190,77073
Topic 190,61440
Topic 190,39975
Topic 190,77142
Topic 190,22518
Topic 190,16864
Topic 190,13849
Topic 190,42081
Topic 190,115848
Topic 190,56128
Topic 190,35553
Topic 190,58652
Topic 190,40579
Topic 190,106721
Topic 190,114379
Topic 190,16910
Topic 190,22521
Topic 190,26451
Topic 190,28674
Topic 190,49769
Topic 190,135178
Topic 190,59338
Topic 190,82294
Topic 191,115395
Topic 191,67495
Topic 191,76690
Topic 191,89068
Topic 191,144352
Topic 191,55630
Topic 191,40429
Topic 191,878
Topic 191,111705
Topic 191,41511
Topic 191,81675
Topic 191,61682
Topic 191,24159
Topic 191,67133
Topic 191,62574
Topic 191,23322
Topic 191,52300
Topic 191,130174
Topic 191,58554
Topic 191,40243
Topic 191,144638
Topic 191,106864
Topic 191,61516
Topic 191,2991
Topic 191,41433
Topic 192,106864
Topic 192,64621
Topic 192,27627
Topic 192,40135
Topic 192,18362
Topic 192,141691
Topic 192,73690
Topic 192,47533
Topic 192,143086
Topic 192,40189
Topic 192,4975
Topic 192,52870
Topic 192,113533
Topic 192,38533
Topic 192,38687
Topic 192,9634
Topic 192,93679
Topic 192,106018
Topic 192,86851
Topic 192,84251
Topic 192,1485
Topic 192,26266
Topic 192,11769
Topic 192,29858
Topic 192,67013
Topic 193,20635
Topic 193,31927
Topic 193,46527
Topic 193,144855
Topic 193,76241
Topic 193,39599
Topic 193,12171
Topic 193,21498
Topic 193,34626
Topic 193,149444
Topic 193,29804
Topic 193,18468
Topic 193,48092
Topic 193,54109
Topic 193,81572
Topic 193,15141
Topic 193,40785
Topic 193,9883
Topic 193,47016
Topic 193,124630
Topic 193,4389
Topic 193,110600
Topic 193,41025
Topic 193,81186
Topic 193,38895
Topic 194,101173
Topic 194,102366
Topic 194,63216
Topic 194,139847
Topic 194,31955
Topic 194,3879
Topic 194,42878
Topic 194,113693
Topic 194,82980
Topic 194,69504
Topic 194,20393
Topic 194,35703
Topic 194,103673
Topic 194,117775
Topic 194,68772
Topic 194,100242
Topic 194,59239
Topic 194,14771
Topic 194,32545
Topic 194,124155
Topic 194,521
Topic 194,89389
Topic 194,119887
Topic 194,106089
Topic 194,89381
Topic 195,18362
Topic 195,8640
Topic 195,3985
Topic 195,20152
Topic 195,144352
Topic 195,24025
Topic 195,85964
Topic 195,11898
Topic 195,47533
Topic 195,43126
Topic 195,1485
Topic 195,20305
Topic 195,42567
Topic 195,93679
Topic 195,32250
Topic 195,32365
Topic 195,34820
Topic 195,10762
Topic 195,39311
Topic 195,22764
Topic 195,33181
Topic 195,5607
Topic 195,68779
Topic 195,30479
Topic 195,40135
Topic 196,143426
Topic 196,26451
Topic 196,77142
Topic 196,42081
Topic 196,42029
Topic 196,89572
Topic 196,39453
Topic 196,59338
Topic 196,13849
Topic 196,16864
Topic 196,26042
Topic 196,144292
Topic 196,45761
Topic 196,10940
Topic 196,59913
Topic 196,68476
Topic 196,82261
Topic 196,74657
Topic 196,33803
Topic 196,111287
Topic 196,54454
Topic 196,20272
Topic 196,25391
Topic 196,44221
Topic 196,53622
Topic 197,15677
Topic 197,137913
Topic 197,909
Topic 197,107885
Topic 197,63578
Topic 197,24972
Topic 197,56295
Topic 197,69792
Topic 197,99263
Topic 197,34944
Topic 197,60765
Topic 197,97860
Topic 197,19838
Topic 197,12603
Topic 197,11112
Topic 197,21804
Topic 197,68476
Topic 197,68295
Topic 197,86975
Topic 197,99876
Topic 197,46426
Topic 197,17179
Topic 197,43030
Topic 197,42760
Topic 197,102804
Topic 198,26229
Topic 198,61969
Topic 198,103404
Topic 198,19895
Topic 198,65576
Topic 198,58554
Topic 198,10769
Topic 198,9139
Topic 198,67495
Topic 198,22755
Topic 198,76690
Topic 198,54901
Topic 198,84831
Topic 198,70566
Topic 198,31264
Topic 198,12198
Topic 198,70909
Topic 198,17369
Topic 198,35409
Topic 198,38444
Topic 198,101254
Topic 198,37705
Topic 198,47258
Topic 198,41511
Topic 198,108945
Topic 199,70101
Topic 199,77565
Topic 199,9128
Topic 199,104880
Topic 199,14501
Topic 199,13777
Topic 199,105461
Topic 199,66766
Topic 199,74722
Topic 199,43073
Topic 199,32947
Topic 199,12019
Topic 199,23898
Topic 199,5617
Topic 199,125313
Topic 199,39486
Topic 199,57384
Topic 199,143426
Topic 199,114473
Topic 199,99251
Topic 199,43603
Topic 199,207
Topic 199,29853
Topic 199,115047
Topic 199,106721
Topic 200,29813
Topic 200,1861
Topic 200,40834
Topic 200,1550
Topic 200,9314
Topic 200,1604
Topic 200,82975
Topic 200,86973
Topic 200,12833
Topic 200,75944
Topic 200,7651
Topic 200,42961
Topic 200,8855
Topic 200,36325
Topic 200,81154
Topic 200,109971
Topic 200,36396
Topic 200,47621
Topic 200,76580
Topic 200,1267
Topic 200,33159
Topic 200,99657
Topic 200,4218
Topic 200,26707
Topic 200,101352
Topic 201,71905
Topic 201,60633
Topic 201,9634
Topic 201,2133
Topic 201,27963
Topic 201,60494
Topic 201,22171
Topic 201,60281
Topic 201,35289
Topic 201,21910
Topic 201,73512
Topic 201,11620
Topic 201,61881
Topic 201,16110
Topic 201,21625
Topic 201,112910
Topic 201,7862
Topic 201,79045
Topic 201,40564
Topic 201,101688
Topic 201,103144
Topic 201,27633
Topic 201,32267
Topic 201,13230
Topic 201,62727
Topic 202,143675
Topic 202,31848
Topic 202,20473
Topic 202,127339
Topic 202,49152
Topic 202,44130
Topic 202,116473
Topic 202,11459
Topic 202,37912
Topic 202,15284
Topic 202,39921
Topic 202,77792
Topic 202,113786
Topic 202,82381
Topic 202,113432
Topic 202,20827
Topic 202,140240
Topic 202,19502
Topic 202,19766
Topic 202,44497
Topic 202,34571
Topic 202,26115
Topic 202,75216
Topic 202,69957
Topic 202,52870
Topic 203,39021
Topic 203,101173
Topic 203,114908
Topic 203,2663
Topic 203,110457
Topic 203,48107
Topic 203,67339
Topic 203,24411
Topic 203,82315
Topic 203,10247
Topic 203,17670
Topic 203,139847
Topic 203,57161
Topic 203,9694
Topic 203,95104
Topic 203,55059
Topic 203,81443
Topic 203,71897
Topic 203,10210
Topic 203,79374
Topic 203,4599
Topic 203,64235
Topic 203,112022
Topic 203,36168
Topic 203,39818
Topic 204,101173
Topic 204,64166
Topic 204,114040
Topic 204,96299
Topic 204,46998
Topic 204,144849
Topic 204,138719
Topic 204,48860
Topic 204,139847
Topic 204,132201
Topic 204,11459
Topic 204,78197
Topic 204,68751
Topic 204,89971
Topic 204,31049
Topic 204,52414
Topic 204,69623
Topic 204,18464
Topic 204,17428
Topic 204,65499
Topic 204,65971
Topic 204,3879
Topic 204,115363
Topic 204,1861
Topic 204,40429
Topic 205,144658
Topic 205,13423
Topic 205,3792
Topic 205,79374
Topic 205,17077
Topic 205,144343
Topic 205,38031
Topic 205,51160
Topic 205,70479
Topic 205,19502
Topic 205,59706
Topic 205,12937
Topic 205,88461
Topic 205,23170
Topic 205,37888
Topic 205,77848
Topic 205,94981
Topic 205,82658
Topic 205,78449
Topic 205,20635
Topic 205,15247
Topic 205,25892
Topic 205,36080
Topic 205,39493
Topic 205,88990
Topic 206,55264
Topic 206,29395
Topic 206,36054
Topic 206,34908
Topic 206,16261
Topic 206,70992
Topic 206,148939
Topic 206,146254
Topic 206,46380
Topic 206,103757
Topic 206,69466
Topic 206,50647
Topic 206,35086
Topic 206,47270
Topic 206,24247
Topic 206,139133
Topic 206,20345
Topic 206,6962
Topic 206,39023
Topic 206,99532
Topic 206,145179
Topic 206,87453
Topic 206,52258
Topic 206,144557
Topic 206,30756
Topic 207,63738
Topic 207,87161
Topic 207,8277
Topic 207,24783
Topic 207,144956
Topic 207,110516
Topic 207,59144
Topic 207,15832
Topic 207,113264
Topic 207,17550
Topic 207,9413
Topic 207,16349
Topic 207,33591
Topic 207,45567
Topic 207,144934
Topic 207,9128
Topic 207,84534
Topic 207,18874
Topic 207,16858
Topic 207,87959
Topic 207,113351
Topic 207,19899
Topic 207,48388
Topic 207,96836
Topic 207,45887
Topic 208,31848
Topic 208,143675
Topic 208,20748
Topic 208,7913
Topic 208,27330
Topic 208,61129
Topic 208,78236
Topic 208,105638
Topic 208,43385
Topic 208,45815
Topic 208,31911
Topic 208,139560
Topic 208,116473
Topic 208,62221
Topic 208,65639
Topic 208,68340
Topic 208,132780
Topic 208,75611
Topic 208,147718
Topic 208,63802
Topic 208,87494
Topic 208,44495
Topic 208,111412
Topic 208,39981
Topic 208,64620
Topic 209,31848
Topic 209,143675
Topic 209,108156
Topic 209,69957
Topic 209,82381
Topic 209,107292
Topic 209,103398
Topic 209,64112
Topic 209,145830
Topic 209,67466
Topic 209,34046
Topic 209,82687
Topic 209,64212
Topic 209,33779
Topic 209,93208
Topic 209,54380
Topic 209,87694
Topic 209,108853
Topic 209,46235
Topic 209,15815
Topic 209,124032
Topic 209,82390
Topic 209,62593
Topic 209,75928
Topic 209,65045
Topic 210,10163
Topic 210,20616
Topic 210,94023
Topic 210,87171
Topic 210,93826
Topic 210,56885
Topic 210,5956
Topic 210,61385
Topic 210,33070
Topic 210,113931
Topic 210,112286
Topic 210,31500
Topic 210,10556
Topic 210,5802
Topic 210,41641
Topic 210,854
Topic 210,26297
Topic 210,25494
Topic 210,12865
Topic 210,45127
Topic 210,103558
Topic 210,88540
Topic 210,30453
Topic 210,59341
Topic 210,30475
Topic 211,143675
Topic 211,31848
Topic 211,26563
Topic 211,82381
Topic 211,133451
Topic 211,69957
Topic 211,106089
Topic 211,107292
Topic 211,103398
Topic 211,98643
Topic 211,118701
Topic 211,17005
Topic 211,13858
Topic 211,126950
Topic 211,108673
Topic 211,50720
Topic 211,42781
Topic 211,26115
Topic 211,13912
Topic 211,44956
Topic 211,62221
Topic 211,48409
Topic 211,85723
Topic 211,42068
Topic 211,64010
Topic 212,43642
Topic 212,76191
Topic 212,70347
Topic 212,48626
Topic 212,99934
Topic 212,44711
Topic 212,24295
Topic 212,6258
Topic 212,19770
Topic 212,16470
Topic 212,67640
Topic 212,3549
Topic 212,84587
Topic 212,144638
Topic 212,130719
Topic 212,87403
Topic 212,103951
Topic 212,93674
Topic 212,26709
Topic 212,43339
Topic 212,3792
Topic 212,25032
Topic 212,77131
Topic 212,11443
Topic 212,19885
Topic 213,35809
Topic 213,42979
Topic 213,41950
Topic 213,26229
Topic 213,55696
Topic 213,67128
Topic 213,19213
Topic 213,8681
Topic 213,35167
Topic 213,116088
Topic 213,4765
Topic 213,143396
Topic 213,3265
Topic 213,42129
Topic 213,67867
Topic 213,41433
Topic 213,91037
Topic 213,69024
Topic 213,20616
Topic 213,17120
Topic 213,68509
Topic 213,9710
Topic 213,42007
Topic 213,50858
Topic 213,1114
Topic 214,17035
Topic 214,36457
Topic 214,43246
Topic 214,77187
Topic 214,53294
Topic 214,144651
Topic 214,37533
Topic 214,89386
Topic 214,78784
Topic 214,53014
Topic 214,68094
Topic 214,9294
Topic 214,23928
Topic 214,15819
Topic 214,115498
Topic 214,61630
Topic 214,147073
Topic 214,11175
Topic 214,10163
Topic 214,8681
Topic 214,67463
Topic 214,8337
Topic 214,144284
Topic 214,108180
Topic 214,44424
Topic 215,54867
Topic 215,58554
Topic 215,72887
Topic 215,106076
Topic 215,44108
Topic 215,2423
Topic 215,42350
Topic 215,3714
Topic 215,9717
Topic 215,68564
Topic 215,42382
Topic 215,85517
Topic 215,27419
Topic 215,81439
Topic 215,124327
Topic 215,7376
Topic 215,8411
Topic 215,30950
Topic 215,3282
Topic 215,144849
Topic 215,81296
Topic 215,42542
Topic 215,8239
Topic 215,114457
Topic 215,67969
Topic 216,72071
Topic 216,114479
Topic 216,57813
Topic 216,44242
Topic 216,7883
Topic 216,6253
Topic 216,104355
Topic 216,40926
Topic 216,39647
Topic 216,109413
Topic 216,106302
Topic 216,48119
Topic 216,62293
Topic 216,8654
Topic 216,69281
Topic 216,64918
Topic 216,41994
Topic 216,13884
Topic 216,5031
Topic 216,39317
Topic 216,107892
Topic 216,9031
Topic 216,7131
Topic 216,62881
Topic 216,23368
Topic 217,16106
Topic 217,127340
Topic 217,64836
Topic 217,144651
Topic 217,79576
Topic 217,142504
Topic 217,62837
Topic 217,144286
Topic 217,14985
Topic 217,67843
Topic 217,68228
Topic 217,45028
Topic 217,64735
Topic 217,88190
Topic 217,56516
Topic 217,110559
Topic 217,82693
Topic 217,139255
Topic 217,15819
Topic 217,68553
Topic 217,148021
Topic 217,103984
Topic 217,68953
Topic 217,17035
Topic 217,19239
Topic 218,59144
Topic 218,100969
Topic 218,48364
Topic 218,28061
Topic 218,32945
Topic 218,74706
Topic 218,20473
Topic 218,109062
Topic 218,5237
Topic 218,141131
Topic 218,35817
Topic 218,78453
Topic 218,112952
Topic 218,20272
Topic 218,33391
Topic 218,12739
Topic 218,52870
Topic 218,57379
Topic 218,50919
Topic 218,67265
Topic 218,121891
Topic 218,46629
Topic 218,21675
Topic 218,76557
Topic 218,22101
Topic 219,64743
Topic 219,61677
Topic 219,36457
Topic 219,43220
Topic 219,60764
Topic 219,14984
Topic 219,41869
Topic 219,108375
Topic 219,51392
Topic 219,26758
Topic 219,47456
Topic 219,92772
Topic 219,129373
Topic 219,52595
Topic 219,120147
Topic 219,6497
Topic 219,136988
Topic 219,106073
Topic 219,18689
Topic 219,142413
Topic 219,51463
Topic 219,65551
Topic 219,48027
Topic 219,57023
Topic 219,108180
Topic 220,28883
Topic 220,113870
Topic 220,14602
Topic 220,114479
Topic 220,141137
Topic 220,16559
Topic 220,114113
Topic 220,47749
Topic 220,703
Topic 220,58560
Topic 220,2525
Topic 220,3738
Topic 220,144334
Topic 220,6253
Topic 220,69369
Topic 220,9047
Topic 220,14767
Topic 220,84534
Topic 220,18987
Topic 220,27606
Topic 220,42428
Topic 220,45643
Topic 220,44870
Topic 220,55069
Topic 220,8640
Topic 221,36020
Topic 221,145266
Topic 221,26735
Topic 221,17076
Topic 221,11702
Topic 221,41060
Topic 221,14865
Topic 221,83852
Topic 221,59524
Topic 221,25270
Topic 221,48215
Topic 221,34829
Topic 221,79062
Topic 221,65858
Topic 221,98597
Topic 221,5356
Topic 221,46464
Topic 221,47594
Topic 221,93239
Topic 221,66717
Topic 221,144638
Topic 221,12810
Topic 221,106118
Topic 221,37479
Topic 221,91056
Topic 222,76969
Topic 222,34097
Topic 222,16711
Topic 222,85516
Topic 222,45341
Topic 222,63946
Topic 222,69828
Topic 222,56958
Topic 222,47105
Topic 222,139338
Topic 222,148574
Topic 222,142930
Topic 222,116478
Topic 222,77779
Topic 222,17510
Topic 222,27352
Topic 222,51551
Topic 222,107466
Topic 222,98652
Topic 222,110351
Topic 222,48401
Topic 222,115984
Topic 222,76848
Topic 222,13835
Topic 222,109073
Topic 223,35186
Topic 223,68004
Topic 223,34097
Topic 223,70368
Topic 223,38178
Topic 223,48401
Topic 223,114479
Topic 223,39051
Topic 223,148574
Topic 223,40968
Topic 223,79732
Topic 223,78899
Topic 223,96491
Topic 223,144357
Topic 223,40926
Topic 223,47105
Topic 223,34736
Topic 223,65510
Topic 223,67867
Topic 223,6786
Topic 223,85622
Topic 223,144651
Topic 223,31840
Topic 223,113870
Topic 223,120698
Topic 224,45881
Topic 224,44270
Topic 224,42242
Topic 224,29269
Topic 224,70069
Topic 224,2525
Topic 224,74505
Topic 224,33816
Topic 224,95020
Topic 224,143720
Topic 224,66827
Topic 224,22227
Topic 224,41484
Topic 224,43802
Topic 224,64244
Topic 224,24896
Topic 224,91734
Topic 224,24567
Topic 224,89261
Topic 224,20956
Topic 224,77425
Topic 224,72785
Topic 224,34097
Topic 224,41622
Topic 224,35851
Topic 225,93374
Topic 225,68014
Topic 225,29672
Topic 225,26514
Topic 225,67231
Topic 225,36104
Topic 225,100232
Topic 225,10141
Topic 225,63271
Topic 225,19836
Topic 225,98451
Topic 225,70178
Topic 225,114640
Topic 225,112060
Topic 225,8399
Topic 225,46253
Topic 225,24427
Topic 225,84886
Topic 225,142833
Topic 225,53289
Topic 225,23291
Topic 225,73792
Topic 225,70250
Topic 225,86337
Topic 225,23251
Topic 226,145266
Topic 226,148076
Topic 226,39920
Topic 226,31553
Topic 226,83852
Topic 226,61969
Topic 226,149617
Topic 226,76759
Topic 226,56008
Topic 226,40794
Topic 226,12810
Topic 226,22574
Topic 226,103442
Topic 226,68415
Topic 226,100078
Topic 226,46464
Topic 226,81585
Topic 226,50324
Topic 226,68041
Topic 226,85872
Topic 226,28249
Topic 226,74910
Topic 226,8404
Topic 226,18377
Topic 226,69687
Topic 227,42147
Topic 227,42633
Topic 227,93296
Topic 227,93374
Topic 227,34488
Topic 227,21433
Topic 227,68014
Topic 227,67231
Topic 227,81293
Topic 227,46618
Topic 227,146301
Topic 227,59571
Topic 227,10141
Topic 227,70499
Topic 227,29376
Topic 227,91329
Topic 227,1174
Topic 227,88156
Topic 227,87556
Topic 227,53289
Topic 227,84587
Topic 227,3022
Topic 227,26013
Topic 227,12189
Topic 227,35207
Topic 228,75098
Topic 228,19311
Topic 228,13095
Topic 228,97244
Topic 228,79062
Topic 228,64217
Topic 228,63384
Topic 228,53753
Topic 228,46179
Topic 228,27966
Topic 228,77042
Topic 228,15556
Topic 228,105567
Topic 228,124043
Topic 228,35349
Topic 228,87859
Topic 228,55585
Topic 228,5672
Topic 228,48114
Topic 228,114916
Topic 228,35552
Topic 228,64721
Topic 228,91058
Topic 228,110004
Topic 228,46413
Topic 229,77806
Topic 229,4324
Topic 229,75636
Topic 229,105472
Topic 229,98712
Topic 229,126397
Topic 229,44563
Topic 229,84598
Topic 229,86341
Topic 229,13463
Topic 229,100191
Topic 229,58378
Topic 229,67057
Topic 229,70713
Topic 229,62339
Topic 229,5678
Topic 229,48290
Topic 229,78730
Topic 229,91023
Topic 229,98709
Topic 229,5698
Topic 229,48557
Topic 229,106265
Topic 229,8432
Topic 229,29685
Topic 230,37774
Topic 230,13822
Topic 230,9797
Topic 230,32504
Topic 230,108946
Topic 230,117693
Topic 230,20756
Topic 230,90286
Topic 230,50754
Topic 230,67727
Topic 230,22178
Topic 230,50987
Topic 230,132042
Topic 230,109406
Topic 230,142993
Topic 230,12607
Topic 230,46327
Topic 230,96220
Topic 230,7458
Topic 230,32880
Topic 230,97857
Topic 230,66657
Topic 230,72502
Topic 230,72507
Topic 230,13183
Topic 231,64217
Topic 231,84156
Topic 231,75098
Topic 231,21636
Topic 231,34829
Topic 231,105173
Topic 231,46873
Topic 231,79062
Topic 231,19311
Topic 231,70103
Topic 231,16955
Topic 231,35349
Topic 231,943
Topic 231,53753
Topic 231,50324
Topic 231,85361
Topic 231,71148
Topic 231,9996
Topic 231,62559
Topic 231,77042
Topic 231,63384
Topic 231,105567
Topic 231,20766
Topic 231,114916
Topic 231,46179
Topic 232,143150
Topic 232,22961
Topic 232,65389
Topic 232,20606
Topic 232,46873
Topic 232,49866
Topic 232,31241
Topic 232,70871
Topic 232,87270
Topic 232,47226
Topic 232,70581
Topic 232,82887
Topic 232,19827
Topic 232,70499
Topic 232,2757
Topic 232,139582
Topic 232,67792
Topic 232,13793
Topic 232,104574
Topic 232,105869
Topic 232,20111
Topic 232,77985
Topic 232,67322
Topic 232,94046
Topic 232,95628
Topic 233,44296
Topic 233,41124
Topic 233,65786
Topic 233,100757
Topic 233,10539
Topic 233,64924
Topic 233,101593
Topic 233,8997
Topic 233,80286
Topic 233,118703
Topic 233,92886
Topic 233,62508
Topic 233,52009
Topic 233,115162
Topic 233,70581
Topic 233,46953
Topic 233,66909
Topic 233,52724
Topic 233,148117
Topic 233,88782
Topic 233,134615
Topic 233,111664
Topic 233,104651
Topic 233,3167
Topic 233,14579
Topic 234,88782
Topic 234,48865
Topic 234,33282
Topic 234,7759
Topic 234,143167
Topic 234,84089
Topic 234,144252
Topic 234,91333
Topic 234,106700
Topic 234,52663
Topic 234,131109
Topic 234,138980
Topic 234,34982
Topic 234,136135
Topic 234,23192
Topic 234,57520
Topic 234,1982
Topic 234,113763
Topic 234,101049
Topic 234,112494
Topic 234,60057
Topic 234,22888
Topic 234,32504
Topic 234,110906
Topic 234,141946
Topic 235,116258
Topic 235,32793
Topic 235,16788
Topic 235,64009
Topic 235,46920
Topic 235,85199
Topic 235,101593
Topic 235,5813
Topic 235,78110
Topic 235,1543
Topic 235,48256
Topic 235,23260
Topic 235,13962
Topic 235,3137
Topic 235,79276
Topic 235,134312
Topic 235,59095
Topic 235,147470
Topic 235,30839
Topic 235,145867
Topic 235,27363
Topic 235,143408
Topic 235,54792
Topic 235,17753
Topic 235,20651
Topic 236,52009
Topic 236,36428
Topic 236,42797
Topic 236,72055
Topic 236,21452
Topic 236,16756
Topic 236,112291
Topic 236,36337
Topic 236,58755
Topic 236,46036
Topic 236,62339
Topic 236,18438
Topic 236,61597
Topic 236,84475
Topic 236,89848
Topic 236,75812
Topic 236,11501
Topic 236,62906
Topic 236,31204
Topic 236,1853
Topic 236,56792
Topic 236,11263
Topic 236,97754
Topic 236,50403
Topic 236,65869
Topic 237,70343
Topic 237,53138
Topic 237,76234
Topic 237,88169
Topic 237,61023
Topic 237,46198
Topic 237,82965
Topic 237,96032
Topic 237,75812
Topic 237,29552
Topic 237,9353
Topic 237,53356
Topic 237,64217
Topic 237,42797
Topic 237,14488
Topic 237,78453
Topic 237,75058
Topic 237,62339
Topic 237,62817
Topic 237,31204
Topic 237,39630
Topic 237,31256
Topic 237,102195
Topic 237,44428
Topic 237,60084
Topic 238,65085
Topic 238,64009
Topic 238,134312
Topic 238,59749
Topic 238,69812
Topic 238,134615
Topic 238,53068
Topic 238,76425
Topic 238,56196
Topic 238,66950
Topic 238,26013
Topic 238,94712
Topic 238,108563
Topic 238,44368
Topic 238,108474
Topic 238,109416
Topic 238,26165
Topic 238,89971
Topic 238,15033
Topic 238,64778
Topic 238,145414
Topic 238,28223
Topic 238,61664
Topic 238,144021
Topic 238,109563
Topic 239,57385
Topic 239,135139
Topic 239,46294
Topic 239,69080
Topic 239,119893
Topic 239,36428
Topic 239,31336
Topic 239,119303
Topic 239,69412
Topic 239,101890
Topic 239,14674
Topic 239,23722
Topic 239,64846
Topic 239,92377
Topic 239,56389
Topic 239,90859
Topic 239,144571
Topic 239,32748
Topic 239,4263
Topic 239,42797
Topic 239,29737
Topic 239,31204
Topic 239,65869
Topic 239,107478
Topic 239,146431
Topic 240,36428
Topic 240,114372
Topic 240,84475
Topic 240,31204
Topic 240,42797
Topic 240,11263
Topic 240,16756
Topic 240,88496
Topic 240,89848
Topic 240,65869
Topic 240,56212
Topic 240,74004
Topic 240,20809
Topic 240,23636
Topic 240,19073
Topic 240,70426
Topic 240,21957
Topic 240,69901
Topic 240,69114
Topic 240,36337
Topic 240,24211
Topic 240,52009
Topic 240,10592
Topic 240,117803
Topic 240,92583
Topic 241,23752
Topic 241,8128
Topic 241,24655
Topic 241,1746
Topic 241,88538
Topic 241,9365
Topic 241,47993
Topic 241,105769
Topic 241,4324
Topic 241,100191
Topic 241,13235
Topic 241,48180
Topic 241,5483
Topic 241,147081
Topic 241,80318
Topic 241,5682
Topic 241,47340
Topic 241,103414
Topic 241,33247
Topic 241,28804
Topic 241,78789
Topic 241,72498
Topic 241,24670
Topic 241,72506
Topic 241,54225
Topic 242,147411
Topic 242,34978
Topic 242,142541
Topic 242,140164
Topic 242,144021
Topic 242,23321
Topic 242,148134
Topic 242,69812
Topic 242,12142
Topic 242,148124
Topic 242,112482
Topic 242,4602
Topic 242,45551
Topic 242,53068
Topic 242,4888
Topic 242,56441
Topic 242,67929
Topic 242,17678
Topic 242,18665
Topic 242,137863
Topic 242,28223
Topic 242,109908
Topic 242,142841
Topic 242,66409
Topic 242,45347
Topic 243,24944
Topic 243,20692
Topic 243,9004
Topic 243,35581
Topic 243,20730
Topic 243,62418
Topic 243,142804
Topic 243,20971
Topic 243,109916
Topic 243,26253
Topic 243,23528
Topic 243,15012
Topic 243,93791
Topic 243,46126
Topic 243,108782
Topic 243,47709
Topic 243,47022
Topic 243,69113
Topic 243,17837
Topic 243,22085
Topic 243,146152
Topic 243,77765
Topic 243,23161
Topic 243,70927
Topic 243,65869
Topic 244,145136
Topic 244,102195
Topic 244,69845
Topic 244,51496
Topic 244,52050
Topic 244,68259
Topic 244,36944
Topic 244,55206
Topic 244,119355
Topic 244,56143
Topic 244,47660
Topic 244,69863
Topic 244,5921
Topic 244,72367
Topic 244,36754
Topic 244,42752
Topic 244,13415
Topic 244,58104
Topic 244,73301
Topic 244,130980
Topic 244,62110
Topic 244,99886
Topic 244,19818
Topic 244,14503
Topic 244,118146
Topic 245,8537
Topic 245,20510
Topic 245,12847
Topic 245,83310
Topic 245,76126
Topic 245,110566
Topic 245,91470
Topic 245,32860
Topic 245,22445
Topic 245,46028
Topic 245,98395
Topic 245,149635
Topic 245,57593
Topic 245,86278
Topic 245,70422
Topic 245,103839
Topic 245,16175
Topic 245,82106
Topic 245,90584
Topic 245,47009
Topic 245,16099
Topic 245,143392
Topic 245,96019
Topic 245,38153
Topic 245,3628
Topic 246,140164
Topic 246,148134
Topic 246,54057
Topic 246,33033
Topic 246,141443
Topic 246,40863
Topic 246,31850
Topic 246,62203
Topic 246,29965
Topic 246,60938
Topic 246,21127
Topic 246,49286
Topic 246,67457
Topic 246,85928
Topic 246,70141
Topic 246,111698
Topic 246,114555
Topic 246,34342
Topic 246,67678
Topic 246,87127
Topic 246,102264
Topic 246,41477
Topic 246,39685
Topic 246,88772
Topic 246,107851
Topic 247,140164
Topic 247,148134
Topic 247,46036
Topic 247,34321
Topic 247,141443
Topic 247,54057
Topic 247,97858
Topic 247,33033
Topic 247,141966
Topic 247,62203
Topic 247,141760
Topic 247,72367
Topic 247,114006
Topic 247,31850
Topic 247,143696
Topic 247,60272
Topic 247,44003
Topic 247,38326
Topic 247,41477
Topic 247,41783
Topic 247,111862
Topic 247,57769
Topic 247,66364
Topic 247,63469
Topic 247,40797
Topic 248,54568
Topic 248,148130
Topic 248,16577
Topic 248,97795
Topic 248,80583
Topic 248,18461
Topic 248,42475
Topic 248,80490
Topic 248,70758
Topic 248,89098
Topic 248,106683
Topic 248,96945
Topic 248,108387
Topic 248,111275
Topic 248,19069
Topic 248,127333
Topic 248,46824
